DB_ID,SKU,Store,Date,Unit Sales,Dollar Sales
1000900,8000520021,312,27/02/2016,14,139.86
1000901,8000520021,312,29/02/2016,1,9.99
1000902,8000520021,312,01/03/2016,4,39.96
1000903,8000520021,312,02/03/2016,3,29.97
1000904,8000520021,312,03/03/2016,5,49.95
1000905,8000520021,312,04/03/2016,11,109.89
1000906,8000520021,312,05/03/2016,13,129.87
1000907,8000520021,312,07/03/2016,1,9.99
1000908,8000520021,312,08/03/2016,2,19.98
1000909,8000520021,312,09/03/2016,2,19.98
1000910,8000520021,312,10/03/2016,4,39.96
1000911,8000520021,312,11/03/2016,7,69.93
1000912,8000520021,312,12/03/2016,9,89.91
1000913,8000520021,312,16/03/2016,1,9.99
1000914,8000520021,312,17/03/2016,1,9.99
1000915,8000520021,312,18/03/2016,3,29.97
1000916,8000520021,312,19/03/2016,5,49.95
1000917,8000520021,312,22/03/2016,2,19.98
1000918,8000520021,312,23/03/2016,3,29.97
1000919,8000520021,312,24/03/2016,4,39.96
1000920,8000520021,312,25/03/2016,8,79.92
1000921,8000520021,312,26/03/2016,12,119.88
1000922,8000520021,312,29/03/2016,1,9.99
1000923,8000520021,312,30/03/2016,1,9.99
1000924,8000520021,312,31/03/2016,2,19.98
1000925,8000520021,312,01/04/2016,5,49.95
1000926,8000520021,312,02/04/2016,8,79.92
1000927,8000520021,312,04/04/2016,2,19.98
1000928,8000520021,312,05/04/2016,3,29.97
1000929,8000520021,312,06/04/2016,3,29.97
1000930,8000520021,312,07/04/2016,4,39.96
1000931,8000520021,312,08/04/2016,11,109.89
1000932,8000520021,312,09/04/2016,13,129.87
1000933,8000520021,312,11/04/2016,1,9.99
1000934,8000520021,312,12/04/2016,1,9.99
1000935,8000520021,312,13/04/2016,2,19.98
1000936,8000520021,312,14/04/2016,4,39.96
1000937,8000520021,312,15/04/2016,6,59.94
1000938,8000520021,312,16/04/2016,7,69.93
1000939,8000520021,312,18/04/2016,1,9.99
1000940,8000520021,312,19/04/2016,2,19.98
1000941,8000520021,312,20/04/2016,2,19.98
1000942,8000520021,312,21/04/2016,3,29.97
1000943,8000520021,312,22/04/2016,6,59.94
1000944,8000520021,312,23/04/2016,9,89.91
1000945,8000520021,312,25/04/2016,1,9.99
1000946,8000520021,312,26/04/2016,3,29.97
1000947,8000520021,312,27/04/2016,3,29.97
1000948,8000520021,312,28/04/2016,4,39.96
1000949,8000520021,312,29/04/2016,10,99.9
1000950,8000520021,312,30/04/2016,11,109.89
1000951,8000520021,312,02/05/2016,3,29.97
1000952,8000520021,312,03/05/2016,3,29.97
1000953,8000520021,312,04/05/2016,3,29.97
1000954,8000520021,312,05/05/2016,5,49.95
1000955,8000520021,312,06/05/2016,12,119.88
1000956,8000520021,312,07/05/2016,12,119.88
1000957,8000520021,312,09/05/2016,2,19.98
1000958,8000520021,312,10/05/2016,3,29.97
1000959,8000520021,312,11/05/2016,3,29.97
1000960,8000520021,312,12/05/2016,5,49.95
1000961,8000520021,312,13/05/2016,9,89.91
1000962,8000520021,312,14/05/2016,12,119.88
1000963,8000520021,312,16/05/2016,1,9.99
1000964,8000520021,312,17/05/2016,3,29.97
1000965,8000520021,312,18/05/2016,1,9.99
1000966,8000520021,312,19/05/2016,4,39.96
1000967,8000520021,312,20/05/2016,7,69.93
1000968,8000520021,312,21/05/2016,11,109.89
1000969,8000520021,312,23/05/2016,1,9.99
1000970,8000520021,312,24/05/2016,1,9.99
1000971,8000520021,312,25/05/2016,2,19.98
1000972,8000520021,312,26/05/2016,2,19.98
1000973,8000520021,312,27/05/2016,6,59.94
1000974,8000520021,312,28/05/2016,8,79.92
1000975,8000520021,312,30/05/2016,2,19.98
1000976,8000520021,312,31/05/2016,2,19.98
1000977,8000520021,312,01/06/2016,4,39.96
1000978,8000520021,312,02/06/2016,5,49.95
1000979,8000520021,312,03/06/2016,10,99.9
1000980,8000520021,312,04/06/2016,16,159.84
1000981,8000520021,312,06/06/2016,1,9.99
1000982,8000520021,312,07/06/2016,1,9.99
1000983,8000520021,312,08/06/2016,1,9.99
1000984,8000520021,312,09/06/2016,1,9.99
1000985,8000520021,312,10/06/2016,3,29.97
1000986,8000520021,312,11/06/2016,6,59.94
1000987,8000520021,312,13/06/2016,1,9.99
1000988,8000520021,312,14/06/2016,2,19.98
1000989,8000520021,312,15/06/2016,3,29.97
1000990,8000520021,312,16/06/2016,5,49.95
1000991,8000520021,312,17/06/2016,8,79.92
1000992,8000520021,312,18/06/2016,10,99.9
1000993,8000520021,312,20/06/2016,3,29.97
1000994,8000520021,312,21/06/2016,5,49.95
1000995,8000520021,312,22/06/2016,4,39.96
1000996,8000520021,312,23/06/2016,6,59.94
1000997,8000520021,312,24/06/2016,13,129.87
1000998,8000520021,312,25/06/2016,13,129.87
1000999,8000520021,312,28/06/2016,1,9.99
1001000,8000520021,312,29/06/2016,1,9.99
1001001,8000520021,312,30/06/2016,2,19.98
1001002,8000520021,312,01/07/2016,4,39.96
1001003,8000520021,312,02/07/2016,9,89.91
1001004,8000520021,312,04/07/2016,2,19.98
1001005,8000520021,312,05/07/2016,2,19.98
1001006,8000520021,312,06/07/2016,1,9.99
1001007,8000520021,312,07/07/2016,3,29.97
1001008,8000520021,312,08/07/2016,7,69.93
1001009,8000520021,312,09/07/2016,10,99.9
1001010,8000520021,312,11/07/2016,1,9.99
1001011,8000520021,312,12/07/2016,2,19.98
1001012,8000520021,312,13/07/2016,2,19.98
1001013,8000520021,312,14/07/2016,3,29.97
1001014,8000520021,312,15/07/2016,9,89.91
1001015,8000520021,312,16/07/2016,13,129.87
1001016,8000520021,312,26/07/2016,1,9.99
1001017,8000520021,312,27/07/2016,2,19.98
1001018,8000520021,312,28/07/2016,2,19.98
1001019,8000520021,312,29/07/2016,4,39.96
1001020,8000520021,312,30/07/2016,5,49.95
1001021,8000520021,312,02/08/2016,1,9.99
1001022,8000520021,312,03/08/2016,1,9.99
1001023,8000520021,312,04/08/2016,1,9.99
1001024,8000520021,312,05/08/2016,4,39.96
1001025,8000520021,312,06/08/2016,7,69.93
1001026,8000520021,312,08/08/2016,2,19.98
1001027,8000520021,312,09/08/2016,3,29.97
1001028,8000520021,312,10/08/2016,2,19.98
1001029,8000520021,312,11/08/2016,3,29.97
1001030,8000520021,312,12/08/2016,8,79.92
1001031,8000520021,312,13/08/2016,9,89.91
1001032,8000520021,312,16/08/2016,1,9.99
1001033,8000520021,312,17/08/2016,2,19.98
1001034,8000520021,312,18/08/2016,2,19.98
1001035,8000520021,312,19/08/2016,7,69.93
1001036,8000520021,312,20/08/2016,10,99.9
2001258,50012011240,312,04/08/2014,2,15.98
2001259,50012011240,312,05/08/2014,2,15.98
2001260,50012011240,312,06/08/2014,1,7.99
2001261,50012011240,312,07/08/2014,3,23.97
2001262,50012011240,312,08/08/2014,4,31.96
2001263,50012011240,312,09/08/2014,6,47.94
2001264,50012011240,312,11/08/2014,3,23.97
2001265,50012011240,312,12/08/2014,4,31.96
2001266,50012011240,312,13/08/2014,2,15.98
2001267,50012011240,312,18/08/2014,1,7.99
2001268,50012011240,312,19/08/2014,,
2001269,50012011240,312,20/08/2014,1,7.99
2001270,50012011240,312,21/08/2014,1,7.99
2001271,50012011240,312,22/08/2014,2,15.98
2001272,50012011240,312,23/08/2014,3,23.97
2001273,50012011240,312,25/08/2014,3,23.97
2001274,50012011240,312,26/08/2014,3,212.97
2001275,50012011240,312,27/08/2014,1,7.99
2001276,50012011240,312,28/08/2014,3,23.97
2001277,50012011240,312,30/08/2014,1,7.99
2001278,50012011240,312,02/09/2014,2,15.98
2001279,50012011240,312,03/09/2014,2,15.98
2001280,50012011240,312,04/09/2014,1,7.99
2001281,50012011240,312,05/09/2014,1,7.99
2001282,50012011240,312,06/09/2014,1,7.99
2001283,50012011240,312,08/09/2014,2,15.98
2001284,50012011240,312,09/09/2014,1,7.99
2001285,50012011240,312,10/09/2014,6,47.94
2001286,50012011240,312,11/09/2014,2,15.98
2001287,50012011240,312,12/09/2014,2,15.98
2001288,50012011240,312,13/09/2014,5,39.95
2001289,50012011240,312,15/09/2014,#0 1,
2001290,50012011240,312,16/09/2014,1,7.99
2001291,50012011240,312,17/09/2014,,
2001292,50012011240,312,20/09/2014,-1,-7.99
2001293,50012011240,312,24/09/2014,1,7.99
2001294,50012011240,312,26/09/2014,2,15.98
2001295,50012011240,312,27/09/2014,2,15.98
2001296,50012011240,312,29/09/2014,3,23.97
2001297,50012011240,312,02/10/2014,4,31.96
2001298,50012011240,312,03/10/2014,1,7.99
2001299,50012011240,312,04/10/2014,2,15.98
2001300,50012011240,312,06/10/2014,4,283.96
2001301,50012011240,312,07/10/2014,2,15.98
2001302,50012011240,312,08/10/2014,3,23.97
2001303,50012011240,312,09/10/2014,4,31.96
2001304,50012011240,312,10/10/2014,4,31.96
2001305,50012011240,312,11/10/2014,3,23.97
2001306,50012011240,312,13/10/2014,2,15.98
2001307,50012011240,312,14/10/2014,2,15.98
2001308,50012011240,312,15/10/2014,,
2001309,50012011240,312,16/10/2014,2,15.98
2001310,50012011240,312,18/10/2014,2,15.98
2001311,50012011240,312,20/10/2014,3,23.97
2001312,50012011240,312,21/10/2014,3,23.97
2001313,50012011240,312,22/10/2014,3,23.97
2001314,50012011240,312,23/10/2014,6,47.94
2001315,50012011240,312,24/10/2014,1,7.99
2001316,50012011240,312,25/10/2014,4,31.96
2001317,50012011240,312,27/10/2014,0,0
2001318,50012011240,312,28/10/2014,4,31.96
2001319,50012011240,312,29/10/2014,1,7.99
2001320,50012011240,312,30/10/2014,2,15.98
2001321,50012011240,312,31/10/2014,0,0
2001322,50012011240,312,01/11/2014,2,15.98
2001323,50012011240,312,03/11/2014,2,15.98
2001324,50012011240,312,04/11/2014,2,15.98
2001325,50012011240,312,05/11/2014,1,7.99
2001326,50012011240,312,07/11/2014,1,7.99
2001327,50012011240,312,08/11/2014,1,7.99
2001328,50012011240,312,10/11/2014,3,23.97
2001329,50012011240,312,11/11/2014,3,23.97
2001330,50012011240,312,12/11/2014,2,15.98
2001331,50012011240,312,13/11/2014,2,15.98
2001331,50012011240,312,13/11/2014,2,15.98
2001332,50012011240,312,14/11/2014,4,31.96
2001333,50012011240,312,15/11/2014,2,15.98
2001334,50012011240,312,18/11/2014,1,7.99
2001335,50012011240,312,19/11/2014,2,15.98
2001336,50012011240,312,21/11/2014,6,47.94
2001337,50012011240,312,22/11/2014,4,31.96
2001338,50012011240,312,24/11/2014,4,31.96
2001339,50012011240,312,25/11/2014,6,47.94
2001340,50012011240,312,26/11/2014,2,15.98
2001341,50012011240,312,27/11/2014,2,15.98
2001342,50012011240,312,28/11/2014,3,23.97
2001343,50012011240,312,01/12/2014,3,23.97
2001344,50012011240,312,02/12/2014,1,7.99
2001345,50012011240,312,03/12/2014,3,23.97
2001346,50012011240,312,05/12/2014,2,15.98
2001347,50012011240,312,06/12/2014,1,7.99
2001348,50012011240,312,08/12/2014,3,23.97
2001349,50012011240,312,09/12/2014,2,15.98
2001350,50012011240,312,10/12/2014,1,7.99
2001351,50012011240,312,11/12/2014,2,15.98
2001352,50012011240,312,12/12/2014,3,23.97
2001353,50012011240,312,13/12/2014,2,15.98
2001354,50012011240,312,15/12/2014,,
2001355,50012011240,312,16/12/2014,3,23.97
2001356,50012011240,312,17/12/2014,#0 1,
2001357,50012011240,312,19/12/2014,5,39.95
2001358,50012011240,312,20/12/2014,4,31.96
2001359,50012011240,312,22/12/2014,3,23.97
2001360,50012011240,312,23/12/2014,2,15.98
2001361,50012011240,312,24/12/2014,2,15.98
2001362,50012011240,312,25/12/2014,1,7.99
2001363,50012011240,312,26/12/2014,2,15.98
2001364,50012011240,312,27/12/2014,1,70.99
2001365,50012011240,312,29/12/2014,1,7.99
2001366,50012011240,312,30/12/2014,2,15.98
2001367,50012011240,312,31/12/2014,3,23.97
2001368,50012011240,312,01/01/2015,6,47.94
2001369,50012011240,312,02/01/2015,2,15.98
2001370,50012011240,312,03/01/2015,1,7.99
2001371,50012011240,312,05/01/2015,,
2001372,50012011240,312,06/01/2015,1,7.99
2001373,50012011240,312,07/01/2015,5,39.95
2001374,50012011240,312,08/01/2015,0,0
2001375,50012011240,312,10/01/2015,3,23.97
2001376,50012011240,312,12/01/2015,3,23.97
2001377,50012011240,312,13/01/2015,2,15.98
2001378,50012011240,312,14/01/2015,1,7.99
2001379,50012011240,312,15/01/2015,1,7.99
2001380,50012011240,312,17/01/2015,4,31.96
2001381,50012011240,312,20/01/2015,3,23.97
2001382,50012011240,312,21/01/2015,,
2001383,50012011240,312,22/01/2015,2,15.98
2001384,50012011240,312,23/01/2015,2,15.98
2001385,50012011240,312,24/01/2015,4,31.96
2001386,50012011240,312,26/01/2015,2,15.98
2001387,50012011240,312,27/01/2015,2,15.98
2001388,50012011240,312,28/01/2015,3,23.97
2001389,50012011240,312,29/01/2015,1,7.99
2001390,50012011240,312,30/01/2015,3,23.97
2001391,50012011240,312,31/01/2015,3,23.97
2001392,50012011240,312,02/02/2015,1,7.99
2001393,50012011240,312,03/02/2015,4,31.96
2001394,50012011240,312,04/02/2015,1,7.99
2001395,50012011240,312,05/02/2015,3,23.97
2001396,50012011240,312,06/02/2015,2,15.98
2001397,50012011240,312,07/02/2015,2,15.98
2001398,50012011240,312,09/02/2015,2,15.98
2001399,50012011240,312,10/02/2015,2,15.98
2001400,50012011240,312,11/02/2015,1,7.99
2001401,50012011240,312,14/02/2015,3,23.97
2001402,50012011240,312,16/02/2015,2,15.98
2001403,50012011240,312,17/02/2015,2,15.98
2001404,50012011240,312,18/02/2015,1,7.99
2001405,50012011240,312,19/02/2015,1,7.99
2001406,50012011240,312,20/02/2015,2,15.98
2001407,50012011240,312,21/02/2015,1,7.99
2001408,50012011240,312,24/02/2015,1,7.99
2001409,50012011240,312,25/02/2015,3,23.97
2001410,50012011240,312,26/02/2015,1,7.99
2001411,50012011240,312,27/02/2015,1,7.99
2001412,50012011240,312,28/02/2015,3,23.97
2001413,50012011240,312,02/03/2015,1,7.99
2001414,50012011240,312,03/03/2015,1,7.99
2001415,50012011240,312,04/03/2015,1,7.99
2001416,50012011240,312,05/03/2015,2,15.98
2001417,50012011240,312,06/03/2015,1,7.99
2001418,50012011240,312,07/03/2015,1,7.99
2001419,50012011240,312,09/03/2015,2,15.98
2001420,50012011240,312,10/03/2015,1,7.99
2001421,50012011240,312,12/03/2015,1,7.99
2001422,50012011240,312,13/03/2015,2,15.98
2001423,50012011240,312,14/03/2015,#0 0,
2001424,50012011240,312,16/03/2015,1,7.99
2001425,50012011240,312,17/03/2015,,
2001426,50012011240,312,19/03/2015,3,23.97
2001427,50012011240,312,20/03/2015,3,23.97
2001428,50012011240,312,23/03/2015,1,7.99
2001429,50012011240,312,24/03/2015,1,7.99
2001430,50012011240,312,25/03/2015,0,0
2001431,50012011240,312,26/03/2015,2,15.98
2001432,50012011240,312,27/03/2015,1,7.99
2001433,50012011240,312,28/03/2015,#0 1,
2001434,50012011240,312,30/03/2015,2,15.98
2001435,50012011240,312,31/03/2015,1,7.99
2001436,50012011240,312,01/04/2015,1,7.99
2001437,50012011240,312,02/04/2015,2,15.98
2001438,50012011240,312,03/04/2015,1,7.99
2001439,50012011240,312,04/04/2015,1,7.99
2001440,50012011240,312,07/04/2015,3,23.97
2001441,50012011240,312,08/04/2015,1,7.99
2001442,50012011240,312,09/04/2015,1,7.99
2001443,50012011240,312,10/04/2015,1,7.99
2001444,50012011240,312,11/04/2015,5,39.95
2001445,50012011240,312,13/04/2015,1,7.99
2001446,50012011240,312,14/04/2015,2,15.98
2001447,50012011240,312,15/04/2015,2,15.98
2001448,50012011240,312,16/04/2015,1,7.99
2001449,50012011240,312,17/04/2015,3,23.97
2001450,50012011240,312,18/04/2015,1,7.99
2001451,50012011240,312,20/04/2015,2,15.98
2001452,50012011240,312,21/04/2015,,
2001453,50012011240,312,22/04/2015,5,39.95
2001453,50012011240,312,22/04/2015,5,39.95
2001454,50012011240,312,23/04/2015,3,23.97
2001455,50012011240,312,24/04/2015,3,23.97
2001456,50012011240,312,25/04/2015,1,7.99
2001457,50012011240,312,27/04/2015,1,7.99
2001458,50012011240,312,28/04/2015,1,7.99
2001459,50012011240,312,29/04/2015,4,31.96
2001460,50012011240,312,30/04/2015,2,15.98
2001461,50012011240,312,01/05/2015,2,15.98
2001462,50012011240,312,02/05/2015,2,15.98
2001463,50012011240,312,04/05/2015,,
2001464,50012011240,312,06/05/2015,2,15.98
2001465,50012011240,312,07/05/2015,2,15.98
2001466,50012011240,312,09/05/2015,3,23.97
2001467,50012011240,312,11/05/2015,2,15.98
2001468,50012011240,312,12/05/2015,1,7.99
2001469,50012011240,312,13/05/2015,2,15.98
2001470,50012011240,312,14/05/2015,1,7.99
2001471,50012011240,312,15/05/2015,4,31.96
2001472,50012011240,312,16/05/2015,1,7.99
2001473,50012011240,312,18/05/2015,2,15.98
2001474,50012011240,312,19/05/2015,1,7.99
2001475,50012011240,312,20/05/2015,3,23.97
2001476,50012011240,312,22/05/2015,,
2001477,50012011240,312,23/05/2015,5,39.95
2001478,50012011240,312,26/05/2015,4,31.96
2001479,50012011240,312,27/05/2015,2,15.98
2001480,50012011240,312,30/05/2015,2,15.98
2001481,50012011240,312,01/06/2015,1,7.99
2001482,50012011240,312,02/06/2015,1,7.99
2001483,50012011240,312,03/06/2015,2,15.98
2001484,50012011240,312,04/06/2015,1,7.99
2001485,50012011240,312,05/06/2015,2,15.98
2001486,50012011240,312,06/06/2015,1,7.99
2001487,50012011240,312,08/06/2015,2,15.98
2001488,50012011240,312,09/06/2015,1,7.99
2001489,50012011240,312,10/06/2015,1,7.99
2001490,50012011240,312,11/06/2015,1,7.99
2001491,50012011240,312,12/06/2015,5,39.95
2001492,50012011240,312,13/06/2015,3,23.97
2001493,50012011240,312,15/06/2015,2,15.98
2001494,50012011240,312,16/06/2015,2,15.98
2001495,50012011240,312,17/06/2015,2,15.98
2001496,50012011240,312,18/06/2015,5,39.95
2001497,50012011240,312,19/06/2015,2,15.98
2001498,50012011240,312,20/06/2015,2,15.98
2001499,50012011240,312,22/06/2015,3,23.97
2001500,50012011240,312,23/06/2015,2,15.98
2001501,50012011240,312,24/06/2015,1,7.99
2001502,50012011240,312,25/06/2015,3,23.97
2001503,50012011240,312,26/06/2015,3,23.97
2001504,50012011240,312,27/06/2015,4,31.96
2001505,50012011240,312,29/06/2015,1,7.99
2001506,50012011240,312,30/06/2015,2,15.98
2001507,50012011240,312,01/07/2015,1,7.99
2001508,50012011240,312,02/07/2015,#0 3,
2001509,50012011240,312,03/07/2015,2,15.98
2001510,50012011240,312,04/07/2015,5,39.95
2001511,50012011240,312,06/07/2015,1,7.99
2001512,50012011240,312,07/07/2015,3,23.97
2001513,50012011240,312,08/07/2015,1,7.99
2001514,50012011240,312,09/07/2015,1,7.99
2001515,50012011240,312,10/07/2015,2,15.98
2001516,50012011240,312,11/07/2015,1,7.99
2001517,50012011240,312,14/07/2015,0,0
2001518,50012011240,312,16/07/2015,2,15.98
2001519,50012011240,312,17/07/2015,3,23.97
2001520,50012011240,312,18/07/2015,2,15.98
2001521,50012011240,312,20/07/2015,1,7.99
2001522,50012011240,312,21/07/2015,3,23.97
2001523,50012011240,312,22/07/2015,3,23.97
2001524,50012011240,312,23/07/2015,3,23.97
2001525,50012011240,312,24/07/2015,3,23.97
2001526,50012011240,312,25/07/2015,4,31.96
2001527,50012011240,312,27/07/2015,1,7.99
2001528,50012011240,312,29/07/2015,2,15.98
2001529,50012011240,312,30/07/2015,2,15.98
2001530,50012011240,312,31/07/2015,,
2001531,50012011240,312,01/08/2015,4,31.96
2001532,50012011240,312,03/08/2015,1,7.99
2001533,50012011240,312,04/08/2015,2,15.98
2001534,50012011240,312,05/08/2015,4,31.96
2001535,50012011240,312,07/08/2015,1,7.99
2001536,50012011240,312,08/08/2015,3,23.97
2001537,50012011240,312,10/08/2015,-1,-7.99
2001538,50012011240,312,11/08/2015,3,23.97
2001539,50012011240,312,12/08/2015,4,31.96
2001540,50012011240,312,13/08/2015,1,7.99
2001541,50012011240,312,14/08/2015,1,7.99
2001542,50012011240,312,15/08/2015,1,7.99
2001543,50012011240,312,17/08/2015,2,15.98
2001544,50012011240,312,18/08/2015,,
2001545,50012011240,312,19/08/2015,1,7.99
2001546,50012011240,312,20/08/2015,4,31.96
2001547,50012011240,312,22/08/2015,1,7.99
2001548,50012011240,312,24/08/2015,1,7.99
2001549,50012011240,312,25/08/2015,2,15.98
2001550,50012011240,312,26/08/2015,2,15.98
2001551,50012011240,312,29/08/2015,1,7.99
2001552,50012011240,312,31/08/2015,1,7.99
2001553,50012011240,312,01/09/2015,1,7.99
2001554,50012011240,312,03/09/2015,2,15.98
2001555,50012011240,312,04/09/2015,3,23.97
2001556,50012011240,312,05/09/2015,2,15.98
2001557,50012011240,312,07/09/2015,3,212.97
2001558,50012011240,312,08/09/2015,3,23.97
2001559,50012011240,312,10/09/2015,2,15.98
2001560,50012011240,312,11/09/2015,5,39.95
2001561,50012011240,312,12/09/2015,4,31.96
2001562,50012011240,312,14/09/2015,2,15.98
2001563,50012011240,312,16/09/2015,2,141.98
2001564,50012011240,312,17/09/2015,1,7.99
2001565,50012011240,312,18/09/2015,0,0
2001566,50012011240,312,21/09/2015,2,15.98
2001567,50012011240,312,22/09/2015,1,7.99
2001568,50012011240,312,23/09/2015,2,15.98
2001569,50012011240,312,24/09/2015,3,23.97
2001570,50012011240,312,25/09/2015,2,15.98
2001571,50012011240,312,26/09/2015,3,23.97
2001572,50012011240,312,28/09/2015,2,15.98
2001573,50012011240,312,29/09/2015,,
2001574,50012011240,312,30/09/2015,2,15.98
2001575,50012011240,312,01/10/2015,3,23.97
2001576,50012011240,312,03/10/2015,3,23.97
2001577,50012011240,312,05/10/2015,2,15.98
2001578,50012011240,312,06/10/2015,2,15.98
2001579,50012011240,312,07/10/2015,1,7.99
2001580,50012011240,312,08/10/2015,3,23.97
2001581,50012011240,312,09/10/2015,-3,-23.97
2001582,50012011240,312,10/10/2015,5,39.95
2001583,50012011240,312,12/10/2015,3,23.97
2001584,50012011240,312,13/10/2015,3,23.97
2001585,50012011240,312,14/10/2015,3,23.97
2001586,50012011240,312,16/10/2015,4,31.96
2001587,50012011240,312,17/10/2015,2,15.98
2001588,50012011240,312,19/10/2015,3,23.97
2001589,50012011240,312,20/10/2015,,
2001590,50012011240,312,21/10/2015,1,7.99
2001591,50012011240,312,22/10/2015,2,15.98
2001592,50012011240,312,23/10/2015,1,7.99
2001593,50012011240,312,24/10/2015,1,7.99
2001594,50012011240,312,26/10/2015,3,23.97
2001595,50012011240,312,27/10/2015,1,7.99
2001596,50012011240,312,28/10/2015,3,23.97
2001597,50012011240,312,29/10/2015,2,15.98
2001598,50012011240,312,30/10/2015,4,31.96
2001599,50012011240,312,31/10/2015,3,23.97
2001600,50012011240,312,02/11/2015,3,23.97
2001601,50012011240,312,03/11/2015,1,7.99
2001601,50012011240,312,03/11/2015,1,7.99
2001602,50012011240,312,04/11/2015,3,23.97
2001603,50012011240,312,05/11/2015,3,23.97
2001604,50012011240,312,06/11/2015,8,63.92
2001605,50012011240,312,07/11/2015,1,7.99
2001606,50012011240,312,09/11/2015,2,15.98
2001607,50012011240,312,11/11/2015,2,15.98
2001608,50012011240,312,12/11/2015,3,23.97
2001609,50012011240,312,13/11/2015,3,23.97
2001610,50012011240,312,14/11/2015,2,15.98
2001611,50012011240,312,16/11/2015,4,31.96
2001612,50012011240,312,17/11/2015,1,7.99
2001613,50012011240,312,18/11/2015,4,31.96
2001614,50012011240,312,19/11/2015,2,15.98
2001615,50012011240,312,20/11/2015,2,15.98
2001616,50012011240,312,21/11/2015,-3,-23.97
2001617,50012011240,312,24/11/2015,,
2001618,50012011240,312,25/11/2015,1,7.99
2001619,50012011240,312,26/11/2015,5,39.95
2001620,50012011240,312,27/11/2015,0,0
2001621,50012011240,312,28/11/2015,1,7.99
2001622,50012011240,312,30/11/2015,2,15.98
2001623,50012011240,312,01/12/2015,3,23.97
2001624,50012011240,312,02/12/2015,3,23.97
2001625,50012011240,312,03/12/2015,3,23.97
2001626,50012011240,312,04/12/2015,1,7.99
2001627,50012011240,312,05/12/2015,1,7.99
2001628,50012011240,312,07/12/2015,2,15.98
2001629,50012011240,312,08/12/2015,0,0
2001630,50012011240,312,09/12/2015,1,7.99
2001631,50012011240,312,10/12/2015,5,39.95
2001632,50012011240,312,11/12/2015,2,15.98
2001633,50012011240,312,12/12/2015,1,7.99
2001634,50012011240,312,14/12/2015,1,7.99
2001635,50012011240,312,15/12/2015,4,31.96
2001636,50012011240,312,16/12/2015,4,31.96
2001637,50012011240,312,17/12/2015,3,23.97
2001638,50012011240,312,18/12/2015,2,15.98
2001639,50012011240,312,19/12/2015,1,7.99
2001640,50012011240,312,21/12/2015,5,39.95
2001641,50012011240,312,22/12/2015,3,23.97
2001642,50012011240,312,23/12/2015,2,15.98
2001643,50012011240,312,24/12/2015,2,15.98
2001644,50012011240,312,25/12/2015,4,31.96
2001645,50012011240,312,26/12/2015,6,47.94
2001646,50012011240,312,30/12/2015,#0 3,
2001647,50012011240,312,01/01/2016,,
2001648,50012011240,312,02/01/2016,#0 4,
2001649,50012011240,312,07/01/2016,0,0
2001650,50012011240,312,12/01/2016,0,0
2001651,50012011240,312,16/01/2016,0,0
2001652,50012011240,312,18/01/2016,,
2001653,50012011240,312,29/01/2016,-3,-23.97
2001654,50012011240,312,03/02/2016,2,15.98
2001655,50012011240,312,04/02/2016,2,15.98
2001656,50012011240,312,05/02/2016,4,31.96
2001657,50012011240,312,06/02/2016,2,15.98
2001658,50012011240,312,08/02/2016,2,15.98
2001659,50012011240,312,09/02/2016,#0 2,
2001660,50012011240,312,10/02/2016,5,39.95
2001661,50012011240,312,11/02/2016,1,7.99
2001662,50012011240,312,12/02/2016,4,31.96
2001663,50012011240,312,13/02/2016,4,31.96
2001664,50012011240,312,15/02/2016,3,23.97
2001665,50012011240,312,16/02/2016,1,70.99
2001666,50012011240,312,17/02/2016,1,7.99
2001667,50012011240,312,18/02/2016,3,23.97
2001668,50012011240,312,19/02/2016,3,23.97
2001669,50012011240,312,20/02/2016,1,7.99
2001670,50012011240,312,22/02/2016,3,23.97
2001671,50012011240,312,23/02/2016,5,39.95
2001672,50012011240,312,24/02/2016,4,31.96
2001673,50012011240,312,25/02/2016,2,15.98
2001674,50012011240,312,26/02/2016,2,15.98
2001675,50012011240,312,27/02/2016,2,15.98
2001676,50012011240,312,29/02/2016,3,23.97
2001677,50012011240,312,01/03/2016,3,23.97
2001678,50012011240,312,02/03/2016,1,7.99
2001679,50012011240,312,04/03/2016,3,23.97
2001680,50012011240,312,05/03/2016,3,23.97
2001681,50012011240,312,07/03/2016,2,15.98
2001682,50012011240,312,08/03/2016,,
2001683,50012011240,312,09/03/2016,3,23.97
2001684,50012011240,312,10/03/2016,4,31.96
2001685,50012011240,312,11/03/2016,4,31.96
2001686,50012011240,312,12/03/2016,5,39.95
2001687,50012011240,312,14/03/2016,3,23.97
2001688,50012011240,312,15/03/2016,2,15.98
2001689,50012011240,312,16/03/2016,4,31.96
2001690,50012011240,312,17/03/2016,1,7.99
2001691,50012011240,312,18/03/2016,1,7.99
2001692,50012011240,312,19/03/2016,4,31.96
2001693,50012011240,312,21/03/2016,6,47.94
2001694,50012011240,312,22/03/2016,2,15.98
2001695,50012011240,312,23/03/2016,3,23.97
2001696,50012011240,312,24/03/2016,-3,-23.97
2001697,50012011240,312,25/03/2016,1,7.99
2001698,50012011240,312,26/03/2016,1,7.99
2001699,50012011240,312,28/03/2016,4,31.96
2001700,50012011240,312,30/03/2016,2,15.98
2001701,50012011240,312,31/03/2016,2,15.98
2001702,50012011240,312,01/04/2016,1,7.99
